trial,inSync,response,isFeedback,srcFile,day,session
0,1,1,0,sub07bl,,bl
1,1,0,0,sub07bl,,bl
2,1,1,0,sub07bl,,bl
3,0,1,0,sub07bl,,bl
4,1,0,0,sub07bl,,bl
5,0,1,0,sub07bl,,bl
6,0,0,0,sub07bl,,bl
7,0,0,0,sub07bl,,bl
8,1,1,0,sub07bl,,bl
9,1,1,0,sub07bl,,bl
10,1,0,0,sub07bl,,bl
11,0,1,0,sub07bl,,bl
12,1,1,0,sub07bl,,bl
13,0,0,0,sub07bl,,bl
14,0,0,0,sub07bl,,bl
15,0,1,0,sub07bl,,bl
16,1,1,0,sub07bl,,bl
17,1,0,0,sub07bl,,bl
18,1,1,0,sub07bl,,bl
19,0,1,0,sub07bl,,bl
20,1,0,0,sub07bl,,bl
21,0,0,0,sub07bl,,bl
22,1,1,0,sub07bl,,bl
23,1,0,0,sub07bl,,bl
24,1,1,0,sub07bl,,bl
25,1,1,0,sub07bl,,bl
26,0,1,0,sub07MA,,MA
27,0,0,0,sub07MA,,MA
28,1,1,0,sub07MA,,MA
29,0,0,0,sub07MA,,MA
30,1,1,0,sub07MA,,MA
31,1,1,0,sub07MA,,MA
32,0,0,0,sub07MA,,MA
33,0,1,0,sub07MA,,MA
34,1,0,0,sub07MA,,MA
35,0,0,0,sub07MA,,MA
36,0,0,0,sub07MA,,MA
37,1,1,0,sub07MA,,MA
38,1,0,0,sub07MA,,MA
39,1,1,0,sub07MA,,MA
40,0,0,0,sub07MA,,MA
41,1,1,0,sub07MA,,MA
42,0,1,0,sub07MA,,MA
43,1,1,0,sub07MA,,MA
44,1,1,0,sub07MA,,MA
45,0,0,0,sub07MA,,MA
46,1,1,0,sub07MA,,MA
47,1,0,0,sub07MA,,MA
48,0,1,0,sub07MA,,MA
49,0,0,0,sub07MA,,MA
50,1,1,0,sub07MA,,MA
51,0,1,0,sub07MA,,MA
52,0,0,0,sub07exit,,exit
53,1,1,0,sub07exit,,exit
54,1,1,0,sub07exit,,exit
55,1,1,0,sub07exit,,exit
56,0,1,0,sub07exit,,exit
57,1,1,0,sub07exit,,exit
58,1,1,0,sub07exit,,exit
59,0,1,0,sub07exit,,exit
60,1,1,0,sub07exit,,exit
61,0,0,0,sub07exit,,exit
62,0,1,0,sub07exit,,exit
63,0,0,0,sub07exit,,exit
64,1,1,0,sub07exit,,exit
65,1,0,0,sub07exit,,exit
66,0,0,0,sub07exit,,exit
67,1,0,0,sub07exit,,exit
68,0,0,0,sub07exit,,exit
69,1,0,0,sub07exit,,exit
70,1,0,0,sub07exit,,exit
71,0,1,0,sub07exit,,exit
72,1,1,0,sub07exit,,exit
73,0,0,0,sub07exit,,exit
74,0,1,0,sub07exit,,exit
75,0,1,0,sub07exit,,exit
76,1,0,0,sub07exit,,exit
77,0,1,0,sub07exit,,exit
