trial,inSync,response,isFeedback,srcFile,day,session
0,1,0,0,sub02bl,,bl
1,1,1,0,sub02bl,,bl
2,1,0,0,sub02bl,,bl
3,0,1,0,sub02bl,,bl
4,1,1,0,sub02bl,,bl
5,0,1,0,sub02bl,,bl
6,0,0,0,sub02bl,,bl
7,0,0,0,sub02bl,,bl
8,1,1,0,sub02bl,,bl
9,1,1,0,sub02bl,,bl
10,1,1,0,sub02bl,,bl
11,0,0,0,sub02bl,,bl
12,1,0,0,sub02bl,,bl
13,0,0,0,sub02bl,,bl
14,0,0,0,sub02bl,,bl
15,0,0,0,sub02bl,,bl
16,1,1,0,sub02bl,,bl
17,1,1,0,sub02bl,,bl
18,1,1,0,sub02bl,,bl
19,0,0,0,sub02bl,,bl
20,1,1,0,sub02bl,,bl
21,0,1,0,sub02bl,,bl
22,1,1,0,sub02bl,,bl
23,1,0,0,sub02bl,,bl
24,1,0,0,sub02bl,,bl
25,1,1,0,sub02bl,,bl
26,1,1,0,sub02MA,,MA
27,1,1,0,sub02MA,,MA
28,1,1,0,sub02MA,,MA
29,0,0,0,sub02MA,,MA
30,1,1,0,sub02MA,,MA
31,0,0,0,sub02MA,,MA
32,0,1,0,sub02MA,,MA
33,0,0,0,sub02MA,,MA
34,1,1,0,sub02MA,,MA
35,1,1,0,sub02MA,,MA
36,1,1,0,sub02MA,,MA
37,0,1,0,sub02MA,,MA
38,1,1,0,sub02MA,,MA
39,0,0,0,sub02MA,,MA
40,0,0,0,sub02MA,,MA
41,0,0,0,sub02MA,,MA
42,1,1,0,sub02MA,,MA
43,1,1,0,sub02MA,,MA
44,1,1,0,sub02MA,,MA
45,0,0,0,sub02MA,,MA
46,1,1,0,sub02MA,,MA
47,0,0,0,sub02MA,,MA
48,1,0,0,sub02MA,,MA
49,1,1,0,sub02MA,,MA
50,1,1,0,sub02MA,,MA
51,1,1,0,sub02MA,,MA
52,0,1,0,sub02exit,,exit
53,0,0,0,sub02exit,,exit
54,0,0,0,sub02exit,,exit
55,0,0,0,sub02exit,,exit
56,1,1,0,sub02exit,,exit
57,0,0,0,sub02exit,,exit
58,1,1,0,sub02exit,,exit
59,0,1,0,sub02exit,,exit
60,1,1,0,sub02exit,,exit
61,1,1,0,sub02exit,,exit
62,1,1,0,sub02exit,,exit
63,0,0,0,sub02exit,,exit
64,0,0,0,sub02exit,,exit
65,1,1,0,sub02exit,,exit
66,1,1,0,sub02exit,,exit
67,1,1,0,sub02exit,,exit
68,1,1,0,sub02exit,,exit
69,1,1,0,sub02exit,,exit
70,1,1,0,sub02exit,,exit
71,1,1,0,sub02exit,,exit
72,0,0,0,sub02exit,,exit
73,1,1,0,sub02exit,,exit
74,0,0,0,sub02exit,,exit
75,0,1,0,sub02exit,,exit
76,0,0,0,sub02exit,,exit
77,0,0,0,sub02exit,,exit
