trial,inSync,response,isFeedback,srcFile,day,session
0,1,0,0,sub28bl,,bl
1,0,1,0,sub28bl,,bl
2,1,1,0,sub28bl,,bl
3,0,0,0,sub28bl,,bl
4,1,0,0,sub28bl,,bl
5,1,1,0,sub28bl,,bl
6,1,0,0,sub28bl,,bl
7,1,0,0,sub28bl,,bl
8,0,1,0,sub28bl,,bl
9,1,0,0,sub28bl,,bl
10,0,1,0,sub28bl,,bl
11,1,1,0,sub28bl,,bl
12,0,0,0,sub28bl,,bl
13,1,1,0,sub28bl,,bl
14,0,0,0,sub28bl,,bl
15,0,1,0,sub28bl,,bl
16,0,0,0,sub28bl,,bl
17,0,0,0,sub28bl,,bl
18,1,0,0,sub28bl,,bl
19,0,0,0,sub28bl,,bl
20,0,1,0,sub28bl,,bl
21,1,0,0,sub28bl,,bl
22,1,0,0,sub28bl,,bl
23,0,0,0,sub28bl,,bl
24,1,1,0,sub28bl,,bl
25,0,1,0,sub28bl,,bl
26,0,0,0,sub28MA,,MA
27,0,0,0,sub28MA,,MA
28,0,1,0,sub28MA,,MA
29,1,1,0,sub28MA,,MA
30,1,1,0,sub28MA,,MA
31,0,0,0,sub28MA,,MA
32,1,1,0,sub28MA,,MA
33,1,1,0,sub28MA,,MA
34,1,1,0,sub28MA,,MA
35,0,0,0,sub28MA,,MA
36,1,1,0,sub28MA,,MA
37,0,1,0,sub28MA,,MA
38,0,1,0,sub28MA,,MA
39,0,1,0,sub28MA,,MA
40,1,1,0,sub28MA,,MA
41,0,1,0,sub28MA,,MA
42,1,0,0,sub28MA,,MA
43,0,1,0,sub28MA,,MA
44,0,0,0,sub28MA,,MA
45,0,0,0,sub28MA,,MA
46,1,1,0,sub28MA,,MA
47,1,1,0,sub28MA,,MA
48,1,1,0,sub28MA,,MA
49,0,1,0,sub28MA,,MA
50,1,1,0,sub28MA,,MA
51,1,1,0,sub28MA,,MA
52,0,1,0,sub28exit,,exit
53,1,1,0,sub28exit,,exit
54,0,0,0,sub28exit,,exit
55,1,1,0,sub28exit,,exit
56,1,1,0,sub28exit,,exit
57,1,0,0,sub28exit,,exit
58,0,0,0,sub28exit,,exit
59,0,1,0,sub28exit,,exit
60,1,1,0,sub28exit,,exit
61,1,0,0,sub28exit,,exit
62,0,0,0,sub28exit,,exit
63,0,1,0,sub28exit,,exit
64,0,1,0,sub28exit,,exit
65,1,0,0,sub28exit,,exit
66,0,0,0,sub28exit,,exit
67,0,1,0,sub28exit,,exit
68,1,1,0,sub28exit,,exit
69,1,0,0,sub28exit,,exit
70,0,0,0,sub28exit,,exit
71,0,1,0,sub28exit,,exit
72,1,1,0,sub28exit,,exit
73,1,0,0,sub28exit,,exit
74,1,0,0,sub28exit,,exit
75,1,1,0,sub28exit,,exit
76,0,1,0,sub28exit,,exit
77,0,0,0,sub28exit,,exit
