trial,inSync,response,isFeedback,srcFile,day,session
0,0,0,0,sub17bl,,bl
1,1,0,0,sub17bl,,bl
2,0,1,0,sub17bl,,bl
3,1,1,0,sub17bl,,bl
4,0,0,0,sub17bl,,bl
5,0,1,0,sub17bl,,bl
6,1,0,0,sub17bl,,bl
7,1,0,0,sub17bl,,bl
8,1,1,0,sub17bl,,bl
9,0,1,0,sub17bl,,bl
10,0,0,0,sub17bl,,bl
11,0,0,0,sub17bl,,bl
12,1,1,0,sub17bl,,bl
13,0,1,0,sub17bl,,bl
14,0,0,0,sub17bl,,bl
15,1,0,0,sub17bl,,bl
16,0,0,0,sub17bl,,bl
17,1,1,0,sub17bl,,bl
18,0,0,0,sub17bl,,bl
19,1,0,0,sub17bl,,bl
20,1,1,0,sub17bl,,bl
21,1,0,0,sub17bl,,bl
22,1,0,0,sub17bl,,bl
23,0,1,0,sub17bl,,bl
24,0,0,0,sub17bl,,bl
25,1,1,0,sub17bl,,bl
26,0,0,0,sub17MA,,MA
27,1,1,0,sub17MA,,MA
28,1,1,0,sub17MA,,MA
29,1,1,0,sub17MA,,MA
30,1,0,0,sub17MA,,MA
31,1,0,0,sub17MA,,MA
32,1,1,0,sub17MA,,MA
33,0,1,0,sub17MA,,MA
34,0,1,0,sub17MA,,MA
35,0,0,0,sub17MA,,MA
36,1,1,0,sub17MA,,MA
37,0,1,0,sub17MA,,MA
38,0,1,0,sub17MA,,MA
39,0,1,0,sub17MA,,MA
40,1,0,0,sub17MA,,MA
41,0,1,0,sub17MA,,MA
42,0,1,0,sub17MA,,MA
43,0,1,0,sub17MA,,MA
44,1,0,0,sub17MA,,MA
45,0,0,0,sub17MA,,MA
46,1,0,0,sub17MA,,MA
47,0,1,0,sub17MA,,MA
48,1,1,0,sub17MA,,MA
49,1,0,0,sub17MA,,MA
50,0,1,0,sub17MA,,MA
51,1,0,0,sub17MA,,MA
52,1,1,0,sub17exit,,exit
53,1,1,0,sub17exit,,exit
54,0,0,0,sub17exit,,exit
55,0,0,0,sub17exit,,exit
56,1,1,0,sub17exit,,exit
57,1,0,0,sub17exit,,exit
58,0,1,0,sub17exit,,exit
59,0,1,0,sub17exit,,exit
60,1,0,0,sub17exit,,exit
61,1,0,0,sub17exit,,exit
62,0,1,0,sub17exit,,exit
63,1,0,0,sub17exit,,exit
64,1,0,0,sub17exit,,exit
65,0,0,0,sub17exit,,exit
66,1,1,0,sub17exit,,exit
67,1,1,0,sub17exit,,exit
68,0,0,0,sub17exit,,exit
69,0,0,0,sub17exit,,exit
70,1,0,0,sub17exit,,exit
71,1,0,0,sub17exit,,exit
72,1,0,0,sub17exit,,exit
73,0,1,0,sub17exit,,exit
74,0,1,0,sub17exit,,exit
75,0,1,0,sub17exit,,exit
76,0,0,0,sub17exit,,exit
77,0,1,0,sub17exit,,exit
