trial,inSync,response,isFeedback,srcFile,day,session
0,0,1,0,sub10bl,,bl
1,1,0,0,sub10bl,,bl
2,0,0,0,sub10bl,,bl
3,1,0,0,sub10bl,,bl
4,0,0,0,sub10bl,,bl
5,1,1,0,sub10bl,,bl
6,1,1,0,sub10bl,,bl
7,1,0,0,sub10bl,,bl
8,1,0,0,sub10bl,,bl
9,1,1,0,sub10bl,,bl
10,0,0,0,sub10bl,,bl
11,0,1,0,sub10bl,,bl
12,1,1,0,sub10bl,,bl
13,0,0,0,sub10bl,,bl
14,1,1,0,sub10bl,,bl
15,0,0,0,sub10bl,,bl
16,0,0,0,sub10bl,,bl
17,0,0,0,sub10bl,,bl
18,1,1,0,sub10bl,,bl
19,0,0,0,sub10bl,,bl
20,1,0,0,sub10bl,,bl
21,0,1,0,sub10bl,,bl
22,0,0,0,sub10bl,,bl
23,0,1,0,sub10bl,,bl
24,1,1,0,sub10bl,,bl
25,1,0,0,sub10bl,,bl
26,1,1,0,sub10MA,,MA
27,1,1,0,sub10MA,,MA
28,1,1,0,sub10MA,,MA
29,0,0,0,sub10MA,,MA
30,1,1,0,sub10MA,,MA
31,0,0,0,sub10MA,,MA
32,0,0,0,sub10MA,,MA
33,1,1,0,sub10MA,,MA
34,1,1,0,sub10MA,,MA
35,0,0,0,sub10MA,,MA
36,1,1,0,sub10MA,,MA
37,0,1,0,sub10MA,,MA
38,1,0,0,sub10MA,,MA
39,0,0,0,sub10MA,,MA
40,1,1,0,sub10MA,,MA
41,1,1,0,sub10MA,,MA
42,0,0,0,sub10MA,,MA
43,1,1,0,sub10MA,,MA
44,0,1,0,sub10MA,,MA
45,1,1,0,sub10MA,,MA
46,0,1,0,sub10MA,,MA
47,0,1,0,sub10MA,,MA
48,0,1,0,sub10MA,,MA
49,0,1,0,sub10MA,,MA
50,1,0,0,sub10MA,,MA
51,0,0,0,sub10MA,,MA
52,0,0,0,sub10exit,,exit
53,1,1,0,sub10exit,,exit
54,0,0,0,sub10exit,,exit
55,0,0,0,sub10exit,,exit
56,1,1,0,sub10exit,,exit
57,0,0,0,sub10exit,,exit
58,0,1,0,sub10exit,,exit
59,1,1,0,sub10exit,,exit
60,0,0,0,sub10exit,,exit
61,1,1,0,sub10exit,,exit
62,1,1,0,sub10exit,,exit
63,1,1,0,sub10exit,,exit
64,0,0,0,sub10exit,,exit
65,1,1,0,sub10exit,,exit
66,1,1,0,sub10exit,,exit
67,0,0,0,sub10exit,,exit
68,1,1,0,sub10exit,,exit
69,0,0,0,sub10exit,,exit
70,1,1,0,sub10exit,,exit
71,0,0,0,sub10exit,,exit
72,1,1,0,sub10exit,,exit
73,1,1,0,sub10exit,,exit
74,0,1,0,sub10exit,,exit
75,0,0,0,sub10exit,,exit
76,0,0,0,sub10exit,,exit
77,1,1,0,sub10exit,,exit
