trial,inSync,response,isFeedback,srcFile,day,session
0,1,0,0,sub08bl,,bl
1,1,1,0,sub08bl,,bl
2,1,1,0,sub08bl,,bl
3,0,0,0,sub08bl,,bl
4,1,1,0,sub08bl,,bl
5,0,1,0,sub08bl,,bl
6,0,0,0,sub08bl,,bl
7,0,0,0,sub08bl,,bl
8,1,0,0,sub08bl,,bl
9,1,1,0,sub08bl,,bl
10,1,1,0,sub08bl,,bl
11,0,0,0,sub08bl,,bl
12,1,1,0,sub08bl,,bl
13,0,1,0,sub08bl,,bl
14,0,1,0,sub08bl,,bl
15,0,0,0,sub08bl,,bl
16,1,0,0,sub08bl,,bl
17,1,1,0,sub08bl,,bl
18,1,1,0,sub08bl,,bl
19,0,1,0,sub08bl,,bl
20,1,0,0,sub08bl,,bl
21,0,0,0,sub08bl,,bl
22,1,0,0,sub08bl,,bl
23,1,0,0,sub08bl,,bl
24,1,0,0,sub08bl,,bl
25,1,0,0,sub08bl,,bl
26,0,0,0,sub08MA,,MA
27,1,1,0,sub08MA,,MA
28,0,0,0,sub08MA,,MA
29,1,1,0,sub08MA,,MA
30,1,1,0,sub08MA,,MA
31,1,1,0,sub08MA,,MA
32,0,0,0,sub08MA,,MA
33,0,0,0,sub08MA,,MA
34,1,1,0,sub08MA,,MA
35,0,1,0,sub08MA,,MA
36,1,1,0,sub08MA,,MA
37,1,1,0,sub08MA,,MA
38,0,0,0,sub08MA,,MA
39,0,0,0,sub08MA,,MA
40,0,1,0,sub08MA,,MA
41,1,1,0,sub08MA,,MA
42,1,0,0,sub08MA,,MA
43,0,1,0,sub08MA,,MA
44,0,1,0,sub08MA,,MA
45,1,1,0,sub08MA,,MA
46,1,1,0,sub08MA,,MA
47,0,1,0,sub08MA,,MA
48,0,1,0,sub08MA,,MA
49,1,1,0,sub08MA,,MA
50,0,0,0,sub08MA,,MA
51,1,1,0,sub08MA,,MA
52,1,1,0,sub08exit,,exit
53,0,0,0,sub08exit,,exit
54,1,1,0,sub08exit,,exit
55,0,0,0,sub08exit,,exit
56,1,1,0,sub08exit,,exit
57,0,0,0,sub08exit,,exit
58,1,1,0,sub08exit,,exit
59,1,1,0,sub08exit,,exit
60,0,0,0,sub08exit,,exit
61,1,1,0,sub08exit,,exit
62,0,0,0,sub08exit,,exit
63,0,0,0,sub08exit,,exit
64,1,1,0,sub08exit,,exit
65,1,0,0,sub08exit,,exit
66,0,0,0,sub08exit,,exit
67,0,0,0,sub08exit,,exit
68,1,1,0,sub08exit,,exit
69,1,1,0,sub08exit,,exit
70,1,1,0,sub08exit,,exit
71,1,0,0,sub08exit,,exit
72,1,1,0,sub08exit,,exit
73,0,0,0,sub08exit,,exit
74,0,0,0,sub08exit,,exit
75,0,0,0,sub08exit,,exit
76,0,0,0,sub08exit,,exit
77,0,1,0,sub08exit,,exit
