trial,inSync,response,isFeedback,srcFile,day,session
0,1,0,0,sub24bl,,bl
1,0,1,0,sub24bl,,bl
2,1,0,0,sub24bl,,bl
3,0,0,0,sub24bl,,bl
4,1,1,0,sub24bl,,bl
5,1,1,0,sub24bl,,bl
6,0,1,0,sub24bl,,bl
7,0,1,0,sub24bl,,bl
8,1,1,0,sub24bl,,bl
9,1,0,0,sub24bl,,bl
10,0,1,0,sub24bl,,bl
11,1,1,0,sub24bl,,bl
12,0,0,0,sub24bl,,bl
13,1,0,0,sub24bl,,bl
14,1,0,0,sub24bl,,bl
15,0,1,0,sub24bl,,bl
16,0,0,0,sub24bl,,bl
17,1,0,0,sub24bl,,bl
18,0,1,0,sub24bl,,bl
19,0,0,0,sub24bl,,bl
20,1,0,0,sub24bl,,bl
21,0,1,0,sub24bl,,bl
22,1,1,0,sub24bl,,bl
23,1,1,0,sub24bl,,bl
24,0,0,0,sub24bl,,bl
25,0,0,0,sub24bl,,bl
26,0,1,0,sub24MA,,MA
27,1,1,0,sub24MA,,MA
28,1,0,0,sub24MA,,MA
29,0,0,0,sub24MA,,MA
30,1,1,0,sub24MA,,MA
31,1,1,0,sub24MA,,MA
32,1,1,0,sub24MA,,MA
33,0,0,0,sub24MA,,MA
34,0,0,0,sub24MA,,MA
35,0,1,0,sub24MA,,MA
36,0,0,0,sub24MA,,MA
37,1,1,0,sub24MA,,MA
38,0,1,0,sub24MA,,MA
39,1,1,0,sub24MA,,MA
40,1,1,0,sub24MA,,MA
41,1,1,0,sub24MA,,MA
42,0,0,0,sub24MA,,MA
43,1,0,0,sub24MA,,MA
44,0,1,0,sub24MA,,MA
45,1,1,0,sub24MA,,MA
46,0,0,0,sub24MA,,MA
47,0,0,0,sub24MA,,MA
48,1,1,0,sub24MA,,MA
49,1,1,0,sub24MA,,MA
50,0,0,0,sub24MA,,MA
51,0,1,0,sub24MA,,MA
52,0,1,0,sub24exit,,exit
53,0,0,0,sub24exit,,exit
54,0,0,0,sub24exit,,exit
55,1,0,0,sub24exit,,exit
56,0,0,0,sub24exit,,exit
57,1,1,0,sub24exit,,exit
58,0,0,0,sub24exit,,exit
59,1,1,0,sub24exit,,exit
60,1,1,0,sub24exit,,exit
61,0,0,0,sub24exit,,exit
62,0,0,0,sub24exit,,exit
63,1,0,0,sub24exit,,exit
64,1,1,0,sub24exit,,exit
65,0,0,0,sub24exit,,exit
66,1,1,0,sub24exit,,exit
67,1,1,0,sub24exit,,exit
68,1,1,0,sub24exit,,exit
69,1,1,0,sub24exit,,exit
70,0,0,0,sub24exit,,exit
71,1,1,0,sub24exit,,exit
72,0,0,0,sub24exit,,exit
73,1,1,0,sub24exit,,exit
74,1,0,0,sub24exit,,exit
75,0,0,0,sub24exit,,exit
76,0,0,0,sub24exit,,exit
77,0,0,0,sub24exit,,exit
