trial,inSync,response,isFeedback,srcFile,day,session
0,0,0,0,sub14bl,,bl
1,1,0,0,sub14bl,,bl
2,0,1,0,sub14bl,,bl
3,1,1,0,sub14bl,,bl
4,1,0,0,sub14bl,,bl
5,0,0,0,sub14bl,,bl
6,0,0,0,sub14bl,,bl
7,0,1,0,sub14bl,,bl
8,1,1,0,sub14bl,,bl
9,1,1,0,sub14bl,,bl
10,1,0,0,sub14bl,,bl
11,0,1,0,sub14bl,,bl
12,1,0,0,sub14bl,,bl
13,0,1,0,sub14bl,,bl
14,1,1,0,sub14bl,,bl
15,0,1,0,sub14bl,,bl
16,0,1,0,sub14bl,,bl
17,1,0,0,sub14bl,,bl
18,1,0,0,sub14bl,,bl
19,0,0,0,sub14bl,,bl
20,0,1,0,sub14bl,,bl
21,1,0,0,sub14bl,,bl
22,0,0,0,sub14bl,,bl
23,1,0,0,sub14bl,,bl
24,0,1,0,sub14bl,,bl
25,1,1,0,sub14bl,,bl
26,0,1,0,sub14MA,,MA
27,1,1,0,sub14MA,,MA
28,0,0,0,sub14MA,,MA
29,1,1,0,sub14MA,,MA
30,1,0,0,sub14MA,,MA
31,0,0,0,sub14MA,,MA
32,1,0,0,sub14MA,,MA
33,0,0,0,sub14MA,,MA
34,1,1,0,sub14MA,,MA
35,0,0,0,sub14MA,,MA
36,0,1,0,sub14MA,,MA
37,1,0,0,sub14MA,,MA
38,1,1,0,sub14MA,,MA
39,0,1,0,sub14MA,,MA
40,0,0,0,sub14MA,,MA
41,1,0,0,sub14MA,,MA
42,1,1,0,sub14MA,,MA
43,0,1,0,sub14MA,,MA
44,1,0,0,sub14MA,,MA
45,1,1,0,sub14MA,,MA
46,0,1,0,sub14MA,,MA
47,0,0,0,sub14MA,,MA
48,0,0,0,sub14MA,,MA
49,1,1,0,sub14MA,,MA
50,1,1,0,sub14MA,,MA
51,0,0,0,sub14MA,,MA
52,0,1,0,sub14exit,,exit
53,1,1,0,sub14exit,,exit
54,1,1,0,sub14exit,,exit
55,1,1,0,sub14exit,,exit
56,0,0,0,sub14exit,,exit
57,0,1,0,sub14exit,,exit
58,1,0,0,sub14exit,,exit
59,0,1,0,sub14exit,,exit
60,1,0,0,sub14exit,,exit
61,1,0,0,sub14exit,,exit
62,1,1,0,sub14exit,,exit
63,1,1,0,sub14exit,,exit
64,1,0,0,sub14exit,,exit
65,1,0,0,sub14exit,,exit
66,0,0,0,sub14exit,,exit
67,0,0,0,sub14exit,,exit
68,1,1,0,sub14exit,,exit
69,0,0,0,sub14exit,,exit
70,0,0,0,sub14exit,,exit
71,0,0,0,sub14exit,,exit
72,1,0,0,sub14exit,,exit
73,1,1,0,sub14exit,,exit
74,0,0,0,sub14exit,,exit
75,0,1,0,sub14exit,,exit
76,0,1,0,sub14exit,,exit
77,0,1,0,sub14exit,,exit
