trial,inSync,response,isFeedback,srcFile,day,session
0,0,0,0,sub12bl,,bl
1,0,1,0,sub12bl,,bl
2,1,0,0,sub12bl,,bl
3,0,1,0,sub12bl,,bl
4,1,1,0,sub12bl,,bl
5,1,1,0,sub12bl,,bl
6,0,0,0,sub12bl,,bl
7,0,0,0,sub12bl,,bl
8,1,1,0,sub12bl,,bl
9,0,1,0,sub12bl,,bl
10,0,1,0,sub12bl,,bl
11,1,1,0,sub12bl,,bl
12,0,0,0,sub12bl,,bl
13,1,0,0,sub12bl,,bl
14,1,1,0,sub12bl,,bl
15,1,1,0,sub12bl,,bl
16,1,0,0,sub12bl,,bl
17,0,1,0,sub12bl,,bl
18,0,1,0,sub12bl,,bl
19,1,0,0,sub12bl,,bl
20,1,1,0,sub12bl,,bl
21,0,1,0,sub12bl,,bl
22,1,0,0,sub12bl,,bl
23,0,0,0,sub12bl,,bl
24,0,1,0,sub12bl,,bl
25,1,0,0,sub12bl,,bl
26,0,0,0,sub12MA,,MA
27,1,1,0,sub12MA,,MA
28,1,1,0,sub12MA,,MA
29,0,0,0,sub12MA,,MA
30,0,1,0,sub12MA,,MA
31,1,1,0,sub12MA,,MA
32,1,1,0,sub12MA,,MA
33,1,1,0,sub12MA,,MA
34,0,0,0,sub12MA,,MA
35,1,0,0,sub12MA,,MA
36,1,1,0,sub12MA,,MA
37,1,1,0,sub12MA,,MA
38,0,0,0,sub12MA,,MA
39,0,0,0,sub12MA,,MA
40,0,1,0,sub12MA,,MA
41,1,0,0,sub12MA,,MA
42,1,1,0,sub12MA,,MA
43,0,0,0,sub12MA,,MA
44,0,0,0,sub12MA,,MA
45,1,1,0,sub12MA,,MA
46,0,1,0,sub12MA,,MA
47,1,1,0,sub12MA,,MA
48,0,0,0,sub12MA,,MA
49,1,1,0,sub12MA,,MA
50,0,0,0,sub12MA,,MA
51,0,1,0,sub12MA,,MA
52,1,1,0,sub12exit,,exit
53,0,0,0,sub12exit,,exit
54,0,1,0,sub12exit,,exit
55,1,1,0,sub12exit,,exit
56,1,1,0,sub12exit,,exit
57,1,0,0,sub12exit,,exit
58,0,0,0,sub12exit,,exit
59,1,1,0,sub12exit,,exit
60,0,0,0,sub12exit,,exit
61,0,0,0,sub12exit,,exit
62,1,1,0,sub12exit,,exit
63,1,1,0,sub12exit,,exit
64,0,0,0,sub12exit,,exit
65,1,1,0,sub12exit,,exit
66,0,0,0,sub12exit,,exit
67,1,1,0,sub12exit,,exit
68,0,0,0,sub12exit,,exit
69,1,1,0,sub12exit,,exit
70,0,0,0,sub12exit,,exit
71,0,0,0,sub12exit,,exit
72,0,0,0,sub12exit,,exit
73,1,1,0,sub12exit,,exit
74,0,0,0,sub12exit,,exit
75,0,0,0,sub12exit,,exit
76,1,1,0,sub12exit,,exit
77,1,1,0,sub12exit,,exit
