trial,inSync,response,isFeedback,srcFile,day,session
0,1,1,0,sub30bl,,bl
1,1,0,0,sub30bl,,bl
2,0,0,0,sub30bl,,bl
3,1,1,0,sub30bl,,bl
4,1,1,0,sub30bl,,bl
5,1,1,0,sub30bl,,bl
6,1,0,0,sub30bl,,bl
7,0,1,0,sub30bl,,bl
8,0,0,0,sub30bl,,bl
9,0,0,0,sub30bl,,bl
10,0,0,0,sub30bl,,bl
11,1,1,0,sub30bl,,bl
12,1,1,0,sub30bl,,bl
13,1,1,0,sub30bl,,bl
14,1,1,0,sub30bl,,bl
15,0,1,0,sub30bl,,bl
16,1,0,0,sub30bl,,bl
17,1,1,0,sub30bl,,bl
18,0,0,0,sub30bl,,bl
19,0,0,0,sub30bl,,bl
20,0,1,0,sub30bl,,bl
21,1,0,0,sub30bl,,bl
22,0,0,0,sub30bl,,bl
23,0,1,0,sub30bl,,bl
24,0,1,0,sub30bl,,bl
25,0,0,0,sub30bl,,bl
26,1,1,0,sub30MA,,MA
27,0,0,0,sub30MA,,MA
28,0,0,0,sub30MA,,MA
29,1,1,0,sub30MA,,MA
30,0,0,0,sub30MA,,MA
31,0,0,0,sub30MA,,MA
32,1,1,0,sub30MA,,MA
33,1,1,0,sub30MA,,MA
34,0,0,0,sub30MA,,MA
35,1,1,0,sub30MA,,MA
36,1,1,0,sub30MA,,MA
37,0,0,0,sub30MA,,MA
38,0,0,0,sub30MA,,MA
39,0,0,0,sub30MA,,MA
40,1,1,0,sub30MA,,MA
41,0,0,0,sub30MA,,MA
42,0,1,0,sub30MA,,MA
43,1,1,0,sub30MA,,MA
44,1,1,0,sub30MA,,MA
45,0,0,0,sub30MA,,MA
46,1,1,0,sub30MA,,MA
47,0,0,0,sub30MA,,MA
48,1,1,0,sub30MA,,MA
49,1,1,0,sub30MA,,MA
50,1,1,0,sub30MA,,MA
51,0,0,0,sub30MA,,MA
52,0,0,0,sub30exit,,exit
53,0,1,0,sub30exit,,exit
54,1,1,0,sub30exit,,exit
55,0,0,0,sub30exit,,exit
56,1,1,0,sub30exit,,exit
57,1,1,0,sub30exit,,exit
58,0,0,0,sub30exit,,exit
59,0,0,0,sub30exit,,exit
60,1,1,0,sub30exit,,exit
61,0,0,0,sub30exit,,exit
62,0,0,0,sub30exit,,exit
63,0,0,0,sub30exit,,exit
64,0,0,0,sub30exit,,exit
65,0,0,0,sub30exit,,exit
66,1,1,0,sub30exit,,exit
67,1,1,0,sub30exit,,exit
68,1,1,0,sub30exit,,exit
69,0,0,0,sub30exit,,exit
70,0,0,0,sub30exit,,exit
71,0,0,0,sub30exit,,exit
72,1,1,0,sub30exit,,exit
73,1,1,0,sub30exit,,exit
74,1,1,0,sub30exit,,exit
75,1,1,0,sub30exit,,exit
76,1,1,0,sub30exit,,exit
77,1,1,0,sub30exit,,exit
