trial,inSync,response,isFeedback,srcFile,day,session
0,0,1,0,sub161,,bl
1,0,1,0,sub161,,bl
2,1,0,0,sub161,,bl
3,0,0,0,sub161,,bl
4,1,1,0,sub161,,bl
5,1,1,0,sub161,,bl
6,0,1,0,sub161,,bl
7,0,1,0,sub161,,bl
8,0,0,0,sub161,,bl
9,1,0,0,sub161,,bl
10,0,1,0,sub162,,MA
11,1,1,0,sub162,,MA
12,0,1,0,sub162,,MA
13,0,1,0,sub162,,MA
14,0,0,0,sub162,,MA
15,0,0,0,sub162,,MA
16,0,0,0,sub162,,MA
17,1,1,0,sub162,,MA
18,1,0,0,sub162,,MA
19,1,1,0,sub162,,MA
20,0,1,0,sub162,,MA
21,1,0,0,sub162,,MA
22,0,0,0,sub162,,MA
23,1,0,0,sub162,,MA
24,0,0,0,sub162,,MA
25,0,1,0,sub163,,exit
26,0,1,0,sub163,,exit
27,1,1,0,sub163,,exit
28,0,1,0,sub163,,exit
29,1,0,0,sub163,,exit
30,1,1,0,sub163,,exit
31,0,0,0,sub163,,exit
32,0,0,0,sub163,,exit
33,0,0,0,sub163,,exit
34,1,0,0,sub163,,exit
35,0,0,0,sub163,,exit
36,1,1,0,sub163,,exit
37,1,0,0,sub163,,exit
38,1,0,0,sub163,,exit
39,1,0,0,sub163,,exit
40,0,0,0,sub163,,exit
41,1,0,0,sub163,,exit
42,0,1,0,sub163,,exit
43,1,1,0,sub163,,exit
44,0,1,0,sub163,,exit
