trial,inSync,response,isFeedback,srcFile,day,session
0,0,1,0,sub251,,bl
1,0,1,0,sub251,,bl
2,0,0,0,sub251,,bl
3,0,0,0,sub251,,bl
4,0,0,0,sub251,,bl
5,1,1,0,sub251,,bl
6,1,0,0,sub251,,bl
7,1,1,0,sub251,,bl
8,1,1,0,sub251,,bl
9,1,1,0,sub251,,bl
10,1,0,0,sub251,,bl
11,1,1,0,sub251,,bl
12,1,1,0,sub251,,bl
13,0,1,0,sub251,,bl
14,0,1,0,sub251,,bl
15,0,1,0,sub251,,bl
16,0,1,0,sub251,,bl
17,0,0,0,sub251,,bl
18,0,1,0,sub251,,bl
19,1,0,0,sub251,,bl
20,0,1,0,sub251,,bl
21,1,1,0,sub251,,bl
22,1,1,0,sub251,,bl
23,0,1,0,sub251,,bl
24,1,0,0,sub251,,bl
25,1,0,0,sub251,,bl
26,0,1,0,sub252,,MA
27,0,0,0,sub252,,MA
28,1,0,0,sub252,,MA
29,0,1,0,sub252,,MA
30,1,1,0,sub252,,MA
31,0,1,0,sub252,,MA
32,0,0,0,sub252,,MA
33,0,1,0,sub252,,MA
34,1,1,0,sub252,,MA
35,0,1,0,sub252,,MA
36,1,1,0,sub252,,MA
37,1,1,0,sub252,,MA
38,1,0,0,sub252,,MA
39,0,0,0,sub252,,MA
40,0,1,0,sub252,,MA
41,0,0,0,sub252,,MA
42,0,0,0,sub252,,MA
43,0,1,0,sub252,,MA
44,1,0,0,sub252,,MA
45,1,1,0,sub252,,MA
46,1,1,0,sub252,,MA
47,0,0,0,sub252,,MA
48,1,1,0,sub252,,MA
49,1,0,0,sub252,,MA
50,0,1,0,sub252,,MA
51,1,1,0,sub252,,MA
52,1,0,0,sub252,,MA
53,0,1,0,sub252,,MA
54,0,1,0,sub252,,MA
55,1,1,0,sub252,,MA
56,1,1,0,sub252,,MA
57,1,0,0,sub252,,MA
58,0,1,0,sub253,,exit
59,1,0,0,sub253,,exit
60,1,0,0,sub253,,exit
61,1,1,0,sub253,,exit
62,0,1,0,sub253,,exit
63,0,0,0,sub253,,exit
64,0,0,0,sub253,,exit
65,1,1,0,sub253,,exit
66,0,1,0,sub253,,exit
67,0,1,0,sub253,,exit
68,1,0,0,sub253,,exit
69,1,1,0,sub253,,exit
70,1,1,0,sub253,,exit
71,1,1,0,sub253,,exit
72,0,0,0,sub253,,exit
73,1,0,0,sub253,,exit
74,0,1,0,sub253,,exit
75,1,1,0,sub253,,exit
76,0,0,0,sub253,,exit
77,0,0,0,sub253,,exit
78,1,1,0,sub253,,exit
79,0,1,0,sub253,,exit
80,0,1,0,sub253,,exit
81,0,1,0,sub253,,exit
82,1,0,0,sub253,,exit
83,1,1,0,sub253,,exit
84,0,0,0,sub253,,exit
85,1,0,0,sub253,,exit
86,0,1,0,sub253,,exit
87,1,1,0,sub253,,exit
88,0,0,0,sub253,,exit
89,1,0,0,sub253,,exit
