trial,inSync,response,isFeedback,srcFile,day,session
0,0,0,0,sub181,,bl
1,0,0,0,sub181,,bl
2,1,1,0,sub181,,bl
3,0,0,0,sub181,,bl
4,1,1,0,sub181,,bl
5,1,1,0,sub181,,bl
6,0,0,0,sub181,,bl
7,0,0,0,sub181,,bl
8,0,0,0,sub181,,bl
9,1,1,0,sub181,,bl
10,0,0,0,sub181,,bl
11,1,1,0,sub181,,bl
12,1,1,0,sub181,,bl
13,1,1,0,sub181,,bl
14,1,1,0,sub181,,bl
15,0,0,0,sub181,,bl
16,1,1,0,sub181,,bl
17,0,0,0,sub181,,bl
18,1,1,0,sub181,,bl
19,0,0,0,sub181,,bl
20,0,0,0,sub182,,MA
21,0,0,0,sub182,,MA
22,1,1,0,sub182,,MA
23,0,0,0,sub182,,MA
24,1,1,0,sub182,,MA
25,1,1,0,sub182,,MA
26,0,0,0,sub182,,MA
27,0,0,0,sub182,,MA
28,0,0,0,sub182,,MA
29,1,1,0,sub182,,MA
30,0,0,0,sub182,,MA
31,1,1,0,sub182,,MA
32,1,1,0,sub182,,MA
33,1,1,0,sub182,,MA
34,1,1,0,sub182,,MA
35,0,0,0,sub182,,MA
36,1,1,0,sub182,,MA
37,0,0,0,sub182,,MA
38,1,1,0,sub182,,MA
39,0,0,0,sub182,,MA
40,0,0,0,sub183,,exit
41,0,0,0,sub183,,exit
42,1,1,0,sub183,,exit
43,0,0,0,sub183,,exit
44,1,1,0,sub183,,exit
45,1,1,0,sub183,,exit
46,0,0,0,sub183,,exit
47,0,0,0,sub183,,exit
48,0,0,0,sub183,,exit
49,1,1,0,sub183,,exit
50,0,0,0,sub183,,exit
51,1,1,0,sub183,,exit
52,1,1,0,sub183,,exit
53,1,1,0,sub183,,exit
54,1,1,0,sub183,,exit
55,0,0,0,sub183,,exit
56,1,1,0,sub183,,exit
57,0,0,0,sub183,,exit
58,1,1,0,sub183,,exit
59,0,0,0,sub183,,exit
