trial,inSync,response,isFeedback,srcFile,day,session
0,0,0,0,sub241,,bl
1,0,1,0,sub241,,bl
2,1,1,0,sub241,,bl
3,0,1,0,sub241,,bl
4,1,1,0,sub241,,bl
5,0,1,0,sub241,,bl
6,0,0,0,sub241,,bl
7,0,1,0,sub241,,bl
8,0,0,0,sub241,,bl
9,0,0,0,sub241,,bl
10,0,1,0,sub241,,bl
11,1,0,0,sub241,,bl
12,1,0,0,sub241,,bl
13,1,1,0,sub241,,bl
14,1,1,0,sub241,,bl
15,0,1,0,sub241,,bl
16,0,1,0,sub241,,bl
17,1,1,0,sub241,,bl
18,1,0,0,sub241,,bl
19,1,1,0,sub241,,bl
20,1,1,0,sub241,,bl
21,0,1,0,sub241,,bl
22,1,0,0,sub241,,bl
23,0,0,0,sub241,,bl
24,1,1,0,sub241,,bl
25,1,1,0,sub241,,bl
26,1,1,0,sub242,,MA
27,0,1,0,sub242,,MA
28,0,1,0,sub242,,MA
29,0,0,0,sub242,,MA
30,0,1,0,sub242,,MA
31,0,1,0,sub242,,MA
32,1,1,0,sub242,,MA
33,0,1,0,sub242,,MA
34,1,1,0,sub242,,MA
35,1,1,0,sub242,,MA
36,0,1,0,sub242,,MA
37,1,1,0,sub242,,MA
38,1,1,0,sub242,,MA
39,1,0,0,sub242,,MA
40,1,1,0,sub242,,MA
41,0,1,0,sub242,,MA
42,1,1,0,sub242,,MA
43,0,1,0,sub242,,MA
44,1,1,0,sub242,,MA
45,0,1,0,sub242,,MA
46,1,1,0,sub242,,MA
47,1,1,0,sub242,,MA
48,1,0,0,sub242,,MA
49,0,0,0,sub242,,MA
50,0,1,0,sub242,,MA
51,1,1,0,sub242,,MA
52,0,1,0,sub242,,MA
53,0,1,0,sub242,,MA
54,0,1,0,sub242,,MA
55,1,1,0,sub242,,MA
56,0,1,0,sub242,,MA
57,1,1,0,sub242,,MA
58,0,1,0,sub243,,exit
59,0,1,0,sub243,,exit
60,0,1,0,sub243,,exit
61,0,0,0,sub243,,exit
62,1,1,0,sub243,,exit
63,1,1,0,sub243,,exit
64,0,1,0,sub243,,exit
65,1,0,0,sub243,,exit
66,0,0,0,sub243,,exit
67,0,0,0,sub243,,exit
68,0,0,0,sub243,,exit
69,0,0,0,sub243,,exit
70,1,1,0,sub243,,exit
71,0,0,0,sub243,,exit
72,1,1,0,sub243,,exit
73,0,0,0,sub243,,exit
74,0,1,0,sub243,,exit
75,1,1,0,sub243,,exit
76,0,1,0,sub243,,exit
77,1,1,0,sub243,,exit
78,0,0,0,sub243,,exit
79,1,1,0,sub243,,exit
80,1,1,0,sub243,,exit
81,1,1,0,sub243,,exit
82,1,0,0,sub243,,exit
83,0,1,0,sub243,,exit
84,1,1,0,sub243,,exit
85,1,1,0,sub243,,exit
86,1,1,0,sub243,,exit
87,0,1,0,sub243,,exit
88,1,1,0,sub243,,exit
89,1,1,0,sub243,,exit
