trial,inSync,response,isFeedback,srcFile,day,session
0,0,0,0,sub11,,bl
1,1,1,0,sub11,,bl
2,1,0,0,sub11,,bl
3,1,1,0,sub11,,bl
4,0,1,0,sub11,,bl
5,1,0,0,sub11,,bl
6,0,0,0,sub11,,bl
7,1,1,0,sub11,,bl
8,0,0,0,sub11,,bl
9,1,1,0,sub11,,bl
10,0,1,0,sub11,,bl
11,0,0,0,sub11,,bl
12,0,0,0,sub11,,bl
13,0,1,0,sub11,,bl
14,0,1,0,sub11,,bl
15,1,1,0,sub11,,bl
16,1,0,0,sub11,,bl
17,1,0,0,sub11,,bl
18,0,0,0,sub11,,bl
19,1,0,0,sub11,,bl
20,0,0,0,sub12,,MA
21,0,0,0,sub12,,MA
22,1,1,0,sub12,,MA
23,0,1,0,sub12,,MA
24,1,1,0,sub12,,MA
25,1,0,0,sub12,,MA
26,0,1,0,sub12,,MA
27,0,1,0,sub12,,MA
28,0,0,0,sub12,,MA
29,1,1,0,sub12,,MA
30,0,0,0,sub12,,MA
31,1,1,0,sub12,,MA
32,1,1,0,sub12,,MA
33,1,1,0,sub12,,MA
34,1,1,0,sub12,,MA
35,0,1,0,sub12,,MA
36,1,1,0,sub12,,MA
37,0,0,0,sub12,,MA
38,1,1,0,sub12,,MA
39,0,1,0,sub12,,MA
40,0,1,0,sub13,,exit
41,0,0,0,sub13,,exit
42,1,1,0,sub13,,exit
43,0,0,0,sub13,,exit
44,1,1,0,sub13,,exit
45,1,1,0,sub13,,exit
46,0,0,0,sub13,,exit
47,0,1,0,sub13,,exit
48,0,0,0,sub13,,exit
49,1,1,0,sub13,,exit
50,0,0,0,sub13,,exit
51,1,1,0,sub13,,exit
52,1,1,0,sub13,,exit
53,1,1,0,sub13,,exit
54,1,1,0,sub13,,exit
55,0,1,0,sub13,,exit
56,1,0,0,sub13,,exit
57,0,1,0,sub13,,exit
58,1,1,0,sub13,,exit
59,0,0,0,sub13,,exit
